topic,lo,er,ls_p_s,ls_p_i,ls_i_v,ls_i_a,ls_o_i,ls_o_d,ls_pr_a,ls_pr_r,ls_u_s,ls_u_g,ct_text,ct_video,ct_image,ct_website,ct_audio,d_shallow,d_general,d_deep,bt_remember,bt_understand,bt_apply,bt_analyze,bt_evaluate,bt_create,p_adaptive,p_adaptable,p_none
T2,LO1a_1,0,N/A,0.0,1.42,1.42,N/A,1.42,N/A,1.42,1.42,N/A,1.42,1.42,N/A,N/A,N/A,0.0,N/A,N/A,1.42,1.42,N/A,N/A,N/A,N/A,N/A,N/A,0.0
T2,LO2a_1,0,0.8387096774193549,1.368421052631579,1.368421052631579,0.8387096774193549,1.368421052631579,2.9166666666666665,1.84,1.06,2.9166666666666665,1.84,1.368421052631579,2.9166666666666665,1.368421052631579,2.9166666666666665,N/A,1.368421052631579,1.368421052631579,1.84,2.9166666666666665,1.84,2.9166666666666665,2.9166666666666665,N/A,2.9166666666666665,0.8387096774193549,1.368421052631579,N/A
T2,LO2b_1,0,0.8387096774193549,1.368421052631579,1.84,0.6133333333333334,1.368421052631579,1.368421052631579,1.368421052631579,1.84,1.84,1.368421052631579,0.8387096774193549,2.9166666666666665,N/A,1.84,N/A,1.84,0.8387096774193549,2.9166666666666665,N/A,1.84,2.9166666666666665,2.9166666666666665,2.9166666666666665,2.9166666666666665,1.84,0.6133333333333334,N/A
T2,LO2c_1,0,1.1,1.1,1.1,1.1,2.411764705882353,2.411764705882353,N/A,0.7761194029850746,1.1,1.5757575757575757,2.411764705882353,N/A,2.411764705882353,0.7761194029850746,N/A,1.1,1.5757575757575757,2.411764705882353,N/A,1.1,N/A,N/A,1.5757575757575757,N/A,0.4939759036144578,N/A,2.411764705882353
T2,LO2d_1,0,1.7575757575757573,0.8656716417910446,0.8656716417910446,1.7575757575757573,1.7575757575757573,1.7575757575757573,N/A,1.7575757575757573,1.7575757575757573,1.7575757575757573,1.7575757575757573,N/A,0.8656716417910446,N/A,N/A,0.8656716417910446,N/A,1.7575757575757573,N/A,1.7575757575757573,1.7575757575757573,1.7575757575757573,N/A,N/A,0.8656716417910446,N/A,1.7575757575757573
T2,LO3a_1,0,1.5757575757575757,0.7761194029850746,0.7761194029850746,1.5757575757575757,N/A,2.411764705882353,2.411764705882353,1.1,1.5757575757575757,2.411764705882353,2.411764705882353,2.411764705882353,1.5757575757575757,N/A,1.5757575757575757,1.1,2.411764705882353,1.5757575757575757,N/A,1.1,N/A,2.411764705882353,2.411764705882353,N/A,0.7761194029850746,1.5757575757575757,N/A
T2,LO3b_1,0,0.6901408450704225,1.6896551724137931,1.232558139534884,0.9298245614035089,1.6896551724137931,0.9298245614035089,1.232558139534884,2.714285714285714,2.714285714285714,1.232558139534884,1.232558139534884,2.714285714285714,2.714285714285714,2.714285714285714,2.714285714285714,1.6896551724137931,1.6896551724137931,1.232558139534884,2.714285714285714,1.232558139534884,1.6896551724137931,N/A,2.714285714285714,2.714285714285714,N/A,0.0,N/A
T2,LO3c_1,0,1.232558139534884,0.9298245614035089,0.9298245614035089,1.232558139534884,1.232558139534884,N/A,1.6896551724137931,1.6896551724137931,1.6896551724137931,2.714285714285714,0.9298245614035089,N/A,2.714285714285714,2.714285714285714,2.714285714285714,0.6901408450704225,2.714285714285714,2.714285714285714,N/A,2.714285714285714,N/A,2.714285714285714,N/A,N/A,1.6896551724137931,0.6901408450704225,N/A
T2,LO3d_1,0,1.6896551724137931,0.6901408450704225,0.9298245614035089,1.232558139534884,1.6896551724137931,1.232558139534884,2.714285714285714,0.9298245614035089,2.714285714285714,1.6896551724137931,1.6896551724137931,2.714285714285714,2.714285714285714,2.714285714285714,1.6896551724137931,2.714285714285714,0.9298245614035089,1.6896551724137931,1.6896551724137931,2.714285714285714,N/A,2.714285714285714,2.714285714285714,N/A,1.232558139534884,0.9298245614035089,N/A
T2,LO3d_2,0,0.7462686567164178,1.5151515151515151,1.5151515151515151,0.7462686567164178,1.5151515151515151,1.5151515151515151,1.5151515151515151,3.0,0.9464285714285714,1.5151515151515151,1.5151515151515151,3.0,1.2045454545454546,N/A,3.0,1.5151515151515151,2.0,1.2045454545454546,3.0,2.0,2.0,2.0,2.0,N/A,N/A,0.0,N/A
