,label,bow_wt,bow_stem,bow_lem
80,apparel,1.0,1.0,1.0
81,appl,,1.0,
82,apple,1.0,,1.0
83,appli,,2.0,
84,apply,1.0,,1.0
85,applying,1.0,,1.0
86,approach,3.0,3.0,3.0
87,april,1.0,1.0,1.0
88,argu,,2.0,
89,argue,2.0,,2.0
90,around,9.0,9.0,9.0
91,array,,1.0,1.0
92,arrays,1.0,,
93,arrow,,3.0,3.0
94,arrows,3.0,,
95,art,1.0,1.0,1.0
96,arthur,1.0,1.0,1.0
97,ask,15.0,21.0,15.0
98,asked,3.0,,3.0
99,asking,3.0,,3.0
100,assess,,1.0,
101,assessment,1.0,,1.0
102,assum,,2.0,
103,assume,2.0,,2.0
104,atom,,1.0,
105,atomic,1.0,,1.0
106,audio,2.0,2.0,2.0
107,audiobook,1.0,1.0,1.0
108,audubon,1.0,1.0,1.0
109,augusto,1.0,1.0,1.0
110,austin,1.0,1.0,1.0
111,automat,,2.0,
112,automatic,1.0,,1.0
113,automatically,1.0,,1.0
114,avail,,2.0,
115,available,2.0,,2.0
116,awak,,1.0,
117,awake,1.0,,1.0
118,away,8.0,8.0,8.0
119,awesom,,1.0,
120,awesome,1.0,,1.0
121,babi,,2.0,
122,baby,2.0,,2.0
123,back,8.0,8.0,8.0
124,bad,2.0,2.0,2.0
125,bar,1.0,1.0,1.0
126,barn,1.0,1.0,1.0
127,base,,1.0,
128,based,1.0,,1.0
129,basic,2.0,23.0,3.0
130,basically,20.0,,20.0
131,basics,1.0,,
132,bc,,1.0,
133,bcs,1.0,,1.0
134,becom,,4.0,
135,become,3.0,,3.0
136,becomes,1.0,,1.0
137,bed,,1.0,1.0
138,beds,1.0,,
139,begin,,7.0,
140,beginning,7.0,,7.0
141,benefit,,1.0,1.0
142,benefits,1.0,,
143,best,3.0,3.0,3.0
144,bet,1.0,1.0,1.0
145,better,5.0,5.0,5.0
146,beyonc,,1.0,
147,beyonces,1.0,,1.0
148,big,8.0,8.0,8.0
149,bill,1.0,1.0,1.0
150,bionatur,,1.0,
151,bionatural,1.0,,1.0
152,bishop,1.0,1.0,1.0
153,bit,13.0,13.0,13.0
154,blackhawk,,1.0,
155,blackhawks,1.0,,1.0
156,blanket,,1.0,1.0
157,blankets,1.0,,
158,board,2.0,2.0,2.0
159,bodi,,1.0,
160,body,1.0,,1.0
161,book,1.0,1.0,1.0
162,bot,1.0,1.0,1.0
163,bottom,1.0,1.0,1.0
164,bracket,1.0,1.0,1.0
165,brand,1.0,1.0,1.0
166,break,2.0,2.0,2.0
167,breaker,1.0,1.0,1.0
168,breakout,3.0,3.0,3.0
169,breckenridg,,1.0,
170,breckenridge,1.0,,1.0
171,bright,1.0,1.0,1.0
172,bring,2.0,2.0,2.0
173,brother,2.0,2.0,2.0
174,brought,1.0,1.0,1.0
175,browser,2.0,2.0,2.0
176,build,2.0,2.0,2.0
177,builder,6.0,6.0,6.0
178,bunch,1.0,1.0,1.0
179,burn,1.0,1.0,1.0
180,butter,1.0,1.0,1.0
181,button,8.0,8.0,8.0
182,buy,1.0,1.0,1.0
183,cabarru,,1.0,
184,cabarrus,1.0,,1.0
185,cairo,1.0,1.0,1.0
186,calico,1.0,1.0,1.0
187,call,5.0,7.0,5.0
188,called,2.0,,2.0
189,calypso,1.0,1.0,1.0
190,car,3.0,3.0,3.0
191,carcass,1.0,1.0,1.0
192,care,2.0,2.0,2.0
193,carri,,1.0,
194,carries,1.0,,
195,carry,,,1.0
196,cartel,,1.0,1.0
197,cartels,1.0,,
198,case,4.0,6.0,6.0
199,cases,2.0,,
200,casino,1.0,1.0,1.0
201,cast,1.0,1.0,1.0
202,caus,,2.0,
203,cause,,,1.0
204,caused,1.0,,1.0
205,causes,1.0,,
206,certain,1.0,1.0,1.0
207,certif,,1.0,
208,certificate,1.0,,1.0
209,chanc,,2.0,
210,chance,2.0,,2.0
211,chang,,12.0,
212,change,8.0,,10.0
213,changed,1.0,,1.0
214,changes,2.0,,
215,changing,1.0,,1.0
216,chat,2.0,2.0,2.0
217,check,,1.0,
218,checked,1.0,,1.0
219,child,1.0,1.0,1.0
220,chipotl,,1.0,
221,chipotle,1.0,,1.0
222,choos,,1.0,
223,choose,1.0,,1.0
224,chrysler,1.0,1.0,1.0
225,circl,,1.0,
226,circling,1.0,,1.0
227,class,10.0,19.0,19.0
228,classes,9.0,,
229,classmat,,1.0,
230,classmate,,,1.0
231,classmates,1.0,,
232,classpath,1.0,1.0,1.0
233,clean,1.0,1.0,1.0
234,clear,1.0,1.0,1.0
235,clearli,,4.0,
236,clearly,4.0,,4.0
237,click,9.0,10.0,9.0
238,clicked,1.0,,1.0
239,close,1.0,1.0,1.0
240,closer,3.0,3.0,3.0
241,code,20.0,21.0,20.0
242,coding,1.0,,1.0
243,coher,,1.0,
244,cohere,1.0,,1.0
245,cold,6.0,6.0,6.0
246,colleagu,,1.0,
247,colleague,,,1.0
248,colleagues,1.0,,
249,come,14.0,22.0,16.0
250,comes,2.0,,
251,comet,1.0,1.0,1.0
252,comfort,,2.0,
253,comfortable,2.0,,2.0
254,coming,6.0,,6.0
255,command,10.0,10.0,10.0
256,comment,,2.0,2.0
257,comments,2.0,,
258,commit,1.0,1.0,1.0
259,commun,,4.0,
260,communicate,3.0,,3.0
261,communication,1.0,,1.0
262,compani,,2.0,
263,companies,1.0,,
264,company,1.0,,2.0
265,compar,,1.0,
266,compared,1.0,,1.0
267,complain,,1.0,
268,complaining,1.0,,1.0
269,complet,,3.0,
270,completely,3.0,,3.0
271,complex,2.0,2.0,2.0
272,complic,,2.0,
273,complicated,2.0,,2.0
274,comput,,1.0,
275,computer,1.0,,1.0
276,concert,,1.0,1.0
277,concerts,1.0,,
278,condit,,1.0,
279,condition,1.0,,1.0
280,connect,,3.0,
281,connected,1.0,,1.0
282,connection,2.0,,2.0
283,consalo,1.0,1.0,1.0
284,consol,,1.0,
285,console,1.0,,1.0
286,convers,,1.0,
287,conversion,1.0,,1.0
288,convert,,1.0,
289,converted,1.0,,1.0
290,cool,1.0,1.0,1.0
291,coop,1.0,1.0,1.0
292,copi,,2.0,
293,copied,2.0,,2.0
294,core,1.0,1.0,1.0
295,correctli,,1.0,
296,correctly,1.0,,1.0
297,correspond,1.0,2.0,1.0
298,corresponds,1.0,,1.0
299,cost,1.0,1.0,1.0
300,could,21.0,21.0,21.0
301,counti,,1.0,
302,county,1.0,,1.0
303,coupl,,3.0,
304,couple,3.0,,3.0
305,cours,,35.0,
306,course,31.0,,35.0
307,courses,4.0,,
308,cover,,1.0,
309,covered,1.0,,1.0
310,covid,1.0,1.0,1.0
311,cp,,1.0,
312,cps,1.0,,1.0
313,cradl,,1.0,
314,cradle,1.0,,1.0
315,creat,,15.0,
316,create,11.0,,11.0
317,created,1.0,,1.0
318,creates,1.0,,1.0
319,creating,2.0,,2.0
320,creativ,,1.0,
321,creative,1.0,,1.0
322,critic,,3.0,
323,critical,3.0,,3.0
324,custom,1.0,25.0,1.0
325,customari,,1.0,
326,customary,1.0,,1.0
327,customer,22.0,,23.0
328,customers,1.0,,
329,customized,1.0,,1.0
330,cuz,13.0,13.0,13.0
331,cylind,,2.0,
332,cylinder,2.0,,2.0
333,daniel,1.0,1.0,1.0
334,data,1.0,1.0,1.0
335,david,1.0,1.0,1.0
336,day,1.0,3.0,3.0
337,days,2.0,,
338,decent,1.0,1.0,1.0
339,decid,,3.0,
340,decide,3.0,,3.0
341,decis,,1.0,
342,decision,,,1.0
343,decisions,1.0,,
344,decor,,1.0,
345,decoration,1.0,,1.0
346,default,1.0,1.0,1.0
347,definit,,19.0,
348,definitely,19.0,,19.0
349,delet,,5.0,
350,delete,2.0,,2.0
351,deleted,2.0,,2.0
352,deleting,1.0,,1.0
353,deliber,,1.0,
354,deliberately,1.0,,1.0
355,demo,1.0,1.0,1.0
356,demonstr,,1.0,
357,demonstrated,1.0,,1.0
358,depart,1.0,1.0,1.0
359,depend,,1.0,
360,depending,1.0,,1.0
361,describ,,6.0,
362,describe,2.0,,2.0
363,described,3.0,,3.0
364,describing,1.0,,1.0
365,descript,,1.0,
366,description,1.0,,1.0
367,design,2.0,4.0,2.0
368,designed,2.0,,2.0
369,despond,,1.0,
370,despondent,1.0,,1.0
371,detail,3.0,8.0,5.0
372,detailed,3.0,,3.0
373,details,2.0,,
374,develop,1.0,12.0,1.0
375,developed,3.0,,3.0
376,developer,1.0,,2.0
377,developers,1.0,,
378,developing,4.0,,4.0
379,development,2.0,,2.0
380,didnt,2.0,2.0,2.0
381,die,,1.0,
382,died,1.0,,1.0
383,differ,,13.0,
384,difference,1.0,,1.0
385,different,12.0,,12.0
386,direct,2.0,2.0,2.0
387,directli,,6.0,
388,directly,6.0,,6.0
389,directori,,3.0,
390,directory,3.0,,3.0
391,disast,,1.0,
392,disaster,1.0,,1.0
393,discours,,1.0,
394,discourse,1.0,,1.0
395,discus,,,4.0
396,discuss,4.0,7.0,
397,discussed,2.0,,2.0
398,discussion,1.0,,1.0
399,display,1.0,1.0,1.0
400,dissolv,,1.0,
401,dissolved,1.0,,1.0
402,divid,,3.0,
403,divided,1.0,,1.0
404,dividing,2.0,,2.0
405,divis,,1.0,
406,division,1.0,,1.0
407,doctor,2.0,2.0,2.0
408,doctrin,,1.0,
409,doctrine,1.0,,1.0
410,document,17.0,24.0,18.0
411,documentation,6.0,,6.0
412,documents,1.0,,
413,doesnt,8.0,8.0,8.0
414,done,2.0,2.0,2.0
415,dont,52.0,52.0,52.0
416,dot,,1.0,1.0
417,dots,1.0,,
418,doubl,,3.0,
419,double,3.0,,3.0
420,download,,1.0,
421,downloaded,1.0,,1.0
422,draft,2.0,2.0,2.0
423,drag,,1.0,
424,dragging,1.0,,1.0
425,drill,1.0,1.0,1.0
426,drive,1.0,1.0,1.0
427,drum,,2.0,2.0
428,drums,2.0,,
429,duck,1.0,1.0,1.0
430,durat,,1.0,
431,duration,1.0,,1.0
432,duxburi,,1.0,
433,duxbury,1.0,,1.0
434,dynam,,1.0,
435,dynamic,1.0,,1.0
436,eagl,,1.0,
437,eagle,1.0,,1.0
438,earli,,1.0,
439,earlier,3.0,3.0,3.0
440,early,1.0,,1.0
441,easi,,2.0,
442,easier,3.0,3.0,3.0
443,easy,2.0,,2.0
444,eclips,,13.0,
445,eclipse,13.0,,13.0
446,economica,1.0,1.0,1.0
447,effect,,3.0,3.0
448,effects,3.0,,
449,effexor,1.0,1.0,1.0
450,egregi,,1.0,
451,egregious,1.0,,1.0
452,either,8.0,8.0,8.0
453,elabor,,1.0,
454,elaborate,1.0,,1.0
455,electr,,1.0,
456,electric,1.0,,1.0
457,electrolux,1.0,1.0,1.0
458,electron,,1.0,
459,electronics,1.0,,1.0
460,elev,,1.0,
461,elevator,1.0,,1.0
462,els,,12.0,
463,else,11.0,,11.0
464,elses,1.0,,1.0
465,email,,1.0,
466,emailed,1.0,,1.0
467,employe,,1.0,
468,employee,,,1.0
469,employees,1.0,,
470,empti,,2.0,
471,empty,2.0,,2.0
472,end,7.0,7.0,7.0
473,endust,1.0,1.0,1.0
474,engin,,1.0,
475,engineering,1.0,,1.0
476,english,5.0,5.0,5.0
477,enough,2.0,2.0,2.0
478,equat,,1.0,
479,equation,1.0,,1.0
480,error,291.0,291.0,291.0
481,evalu,,1.0,
482,evaluate,1.0,,1.0
483,eve,1.0,1.0,1.0
484,even,13.0,13.0,13.0
485,everi,,5.0,
486,every,5.0,,5.0
487,everybodi,,13.0,
488,everybody,11.0,,11.0
489,everybodys,2.0,,2.0
490,everyday,1.0,1.0,1.0
491,everyth,,15.0,
492,everything,14.0,,14.0
493,everythings,1.0,,1.0
494,exact,1.0,1.0,1.0
495,exactli,,11.0,
496,exactly,11.0,,11.0
497,exampl,,13.0,
498,example,11.0,,13.0
499,examples,2.0,,
500,exercis,,2.0,
501,exercise,2.0,,2.0
502,exist,,1.0,
503,existing,1.0,,1.0
504,exit,1.0,1.0,1.0
505,expect,5.0,7.0,5.0
506,expected,2.0,,2.0
507,expensifi,,1.0,
508,expensify,1.0,,1.0
509,experi,,1.0,
510,experience,1.0,,1.0
511,explain,3.0,3.0,3.0
512,expos,,1.0,
513,expose,1.0,,1.0
514,exposur,,1.0,
515,exposure,1.0,,1.0
516,express,,1.0,
517,expression,1.0,,1.0
518,extern,,1.0,
519,external,1.0,,1.0
520,extra,5.0,5.0,5.0
521,extract,2.0,2.0,2.0
522,extrem,,1.0,
523,extremely,1.0,,1.0
524,facebook,1.0,1.0,1.0
525,facil,,1.0,
526,facility,1.0,,1.0
527,fact,5.0,8.0,8.0
528,facts,3.0,,
529,fairli,,1.0,
530,fairly,1.0,,1.0
531,falco,1.0,1.0,1.0
532,fall,1.0,1.0,1.0
533,famili,,1.0,
534,familiar,3.0,3.0,3.0
535,family,1.0,,1.0
536,fan,1.0,1.0,1.0
537,far,4.0,4.0,4.0
538,fart,1.0,1.0,1.0
539,fast,1.0,1.0,1.0
540,featur,,2.0,
541,feature,1.0,,2.0
542,features,1.0,,
543,feedback,8.0,8.0,8.0
544,feel,9.0,9.0,9.0
545,figur,,8.0,
546,figure,6.0,,6.0
547,figured,1.0,,1.0
548,figuring,1.0,,1.0
549,file,15.0,21.0,21.0
550,files,6.0,,
551,filter,,3.0,3.0
552,filters,3.0,,
553,filthi,,1.0,
554,filthy,1.0,,1.0
555,final,3.0,3.0,3.0
556,find,15.0,15.0,15.0
557,fine,1.0,1.0,1.0
558,fink,1.0,1.0,1.0
559,first,21.0,21.0,21.0
560,fit,1.0,1.0,1.0
561,five,1.0,1.0,1.0
562,flexibl,,1.0,
563,flexible,1.0,,1.0
564,focu,,1.0,
565,focus,1.0,,1.0
566,font,1.0,1.0,1.0
567,food,1.0,1.0,1.0
568,forc,,1.0,
569,forcing,1.0,,1.0
570,forefront,1.0,1.0,1.0
571,forev,,1.0,
572,forever,1.0,,1.0
573,forget,3.0,4.0,3.0
574,forgetting,1.0,,1.0
575,forgotten,1.0,1.0,1.0
576,form,1.0,1.0,1.0
577,formal,1.0,1.0,1.0
578,format,5.0,8.0,5.0
579,formation,3.0,,3.0
580,forward,2.0,2.0,2.0
581,four,2.0,2.0,2.0
582,fourmonth,1.0,1.0,1.0
583,free,7.0,7.0,7.0
584,freedom,1.0,1.0,1.0
585,front,1.0,1.0,1.0
586,fruit,1.0,1.0,1.0
587,fuel,1.0,1.0,1.0
588,function,1.0,2.0,1.0
589,functional,1.0,,1.0
590,futur,,1.0,
591,future,1.0,,1.0
592,ga,,1.0,
593,gambl,,1.0,
594,gamble,1.0,,1.0
595,gas,1.0,,1.0
596,gate,3.0,4.0,4.0
597,gates,1.0,,
598,gave,7.0,7.0,7.0
599,gay,1.0,1.0,1.0
600,gener,,1.0,
601,general,1.0,,1.0
602,genom,,1.0,
603,genome,1.0,,1.0
604,get,55.0,63.0,57.0
605,gets,2.0,,
606,getting,6.0,,6.0
607,gift,1.0,1.0,1.0
608,gig,1.0,1.0,1.0
609,github,2.0,2.0,2.0
610,give,12.0,14.0,12.0
611,giving,2.0,,2.0
612,glee,1.0,1.0,1.0
613,go,,30.0,9.0
614,goal,2.0,3.0,3.0
615,goals,1.0,,
616,god,1.0,2.0,2.0
617,gods,1.0,,
618,goe,,9.0,
619,goes,9.0,,
620,going,30.0,,30.0
621,good,15.0,15.0,15.0
622,goodsiz,,1.0,
623,goodsized,1.0,,1.0
624,gooey,1.0,1.0,1.0
625,googl,,3.0,
626,google,1.0,,1.0
627,googling,2.0,,2.0
628,gopher,1.0,1.0,1.0
629,gorilla,,1.0,1.0
630,gorillas,1.0,,
631,got,10.0,10.0,10.0
632,grade,,2.0,
633,graded,2.0,,2.0
634,grandma,,1.0,1.0
635,grandmas,1.0,,
636,graphic,,2.0,2.0
637,graphics,2.0,,
638,gray,1.0,2.0,1.0
639,grayed,1.0,,1.0
640,great,2.0,2.0,2.0
641,greater,2.0,2.0,2.0
642,greatest,1.0,1.0,1.0
643,group,10.0,10.0,10.0
644,guess,8.0,8.0,8.0
645,guitar,1.0,2.0,2.0
646,guitars,1.0,,
647,guy,2.0,18.0,18.0
648,guys,16.0,,
649,gwen,1.0,1.0,1.0
650,hadnt,1.0,1.0,1.0
651,hand,2.0,2.0,2.0
652,happen,1.0,4.0,1.0
653,happening,2.0,,2.0
654,happens,1.0,,1.0
655,happi,,7.0,
656,happy,7.0,,7.0
657,hard,5.0,5.0,5.0
658,hardcod,,1.0,
659,hardcoded,1.0,,1.0
660,harder,1.0,1.0,1.0
661,havent,1.0,1.0,1.0
662,he,,8.0,8.0
663,head,1.0,1.0,1.0
664,hear,7.0,7.0,7.0
665,heard,1.0,1.0,1.0
666,height,2.0,2.0,2.0
667,held,1.0,1.0,1.0
668,hello,2.0,2.0,2.0
669,help,11.0,11.0,11.0
670,here,,1.0,1.0
671,heres,1.0,,
672,hes,8.0,,
673,hey,3.0,3.0,3.0
674,hidden,2.0,2.0,2.0
675,hide,1.0,1.0,1.0
676,higher,1.0,1.0,1.0
677,hiya,1.0,1.0,1.0
678,hollist,,1.0,
679,hollister,1.0,,1.0
680,honest,1.0,1.0,1.0
681,hope,1.0,7.0,1.0
682,hopefully,6.0,,6.0
683,hotlist,1.0,1.0,1.0
684,hour,,1.0,1.0
685,hours,1.0,,
686,hous,,4.0,
687,house,4.0,,4.0
688,ian,1.0,1.0,1.0
689,icon,1.0,1.0,1.0
690,idea,6.0,6.0,6.0
691,ideal,,1.0,
692,ideally,1.0,,1.0
693,idli,,2.0,
694,idly,2.0,,2.0
695,igneou,,1.0,
696,igneous,1.0,,1.0
697,ignor,,10.0,
698,ignore,6.0,,6.0
699,ignored,3.0,,3.0
700,ignoring,1.0,,1.0
701,ill,33.0,33.0,33.0
702,illeg,,1.0,
703,illegal,1.0,,1.0
704,imag,,1.0,
705,image,,,1.0
706,images,1.0,,
707,imagin,,3.0,
708,imagine,2.0,,2.0
709,imagined,1.0,,1.0
710,immedi,,3.0,
711,immediately,3.0,,3.0
712,impala,1.0,1.0,1.0
713,implement,3.0,7.0,3.0
714,implemented,2.0,,2.0
715,implementing,2.0,,2.0
716,import,2.0,10.0,2.0
717,important,7.0,,7.0
718,importing,1.0,,1.0
719,impress,,1.0,
720,impressed,1.0,,1.0
721,imprint,,1.0,
722,imprinting,1.0,,1.0
723,improv,,1.0,
724,improve,1.0,,1.0
725,includ,,3.0,
726,include,2.0,,2.0
727,includes,1.0,,1.0
728,inde,,1.0,
729,indeed,1.0,,1.0
730,individu,,1.0,
731,individual,1.0,,1.0
732,info,2.0,2.0,2.0
733,inform,,4.0,
734,information,4.0,,4.0
735,injunct,,1.0,
736,injunction,1.0,,1.0
737,injuri,,1.0,
738,injury,1.0,,1.0
739,innoc,,7.0,
740,innocence,7.0,,7.0
741,input,1.0,1.0,1.0
742,inscript,,1.0,
743,inscription,,,1.0
744,inscriptions,1.0,,
745,insensit,,1.0,
746,insensitive,1.0,,1.0
747,instal,,3.0,
748,install,2.0,,2.0
749,installing,1.0,,1.0
750,instead,1.0,1.0,1.0
751,instructor,1.0,1.0,1.0
752,instrument,3.0,3.0,3.0
753,interest,,2.0,
754,interesting,2.0,,2.0
755,interfac,,2.0,
756,interface,2.0,,2.0
757,interpret,1.0,1.0,1.0
758,invit,,1.0,
759,invited,1.0,,1.0
760,involv,,1.0,
761,involves,1.0,,1.0
762,irrelev,,1.0,
763,irrelevant,1.0,,1.0
764,isnt,1.0,1.0,1.0
765,iso,1.0,1.0,1.0
766,issu,,1.0,
767,issue,,,1.0
768,issues,1.0,,
769,iter,,1.0,
770,iterate,1.0,,1.0
771,itll,1.0,1.0,1.0
772,ive,3.0,3.0,3.0
773,izad,,1.0,
774,izads,1.0,,1.0
775,jack,,1.0,1.0
776,jacks,1.0,,
777,jackson,1.0,1.0,1.0
778,jacksonvil,,1.0,
779,jacksonville,1.0,,1.0
780,java,2.0,2.0,2.0
781,jersey,1.0,1.0,1.0
782,job,6.0,6.0,6.0
783,join,4.0,4.0,4.0
784,jose,2.0,2.0,2.0
785,jumbo,1.0,1.0,1.0
786,justic,,1.0,
787,justice,1.0,,1.0
788,justin,1.0,1.0,1.0
789,keep,9.0,9.0,9.0
790,kid,2.0,6.0,5.0
791,kidding,1.0,,1.0
792,kids,3.0,,
793,kill,1.0,1.0,1.0
794,kind,11.0,12.0,12.0
795,kinds,1.0,,
796,know,41.0,45.0,45.0
797,knows,4.0,,
798,lab,,1.0,1.0
799,labs,1.0,,
800,lake,1.0,1.0,1.0
801,lakota,1.0,1.0,1.0
802,larg,,1.0,
803,large,1.0,,1.0
804,last,20.0,20.0,20.0
805,later,5.0,5.0,5.0
806,lay,,1.0,
807,layer,1.0,1.0,1.0
808,laying,1.0,,1.0
809,layout,2.0,2.0,2.0
810,lazi,,1.0,
811,lazy,1.0,,1.0
812,leader,1.0,1.0,1.0
813,learn,1.0,2.0,1.0
814,learning,1.0,,1.0
815,least,10.0,10.0,10.0
816,lectur,,5.0,
817,lecture,3.0,,3.0
818,lecturer,1.0,,2.0
819,lecturers,1.0,,
820,ledisi,1.0,1.0,1.0
821,left,2.0,2.0,2.0
822,leftov,,1.0,
823,leftover,,,1.0
824,leftovers,1.0,,
825,lemon,1.0,1.0,1.0
826,lesli,,1.0,
827,leslie,1.0,,1.0
828,less,1.0,1.0,1.0
829,lesser,1.0,1.0,1.0
830,let,14.0,20.0,20.0
831,lets,6.0,,
832,level,3.0,3.0,3.0
833,librari,,17.0,
834,libraries,1.0,,
835,library,16.0,,17.0
836,light,,1.0,1.0
837,lights,1.0,,
838,like,63.0,64.0,63.0
839,likely,1.0,,1.0
840,limit,,1.0,
841,limitation,1.0,,1.0
842,lincoln,1.0,1.0,1.0
843,line,12.0,15.0,15.0
844,lines,3.0,,
845,liqueur,,1.0,1.0
846,liqueurs,1.0,,
847,list,1.0,1.0,1.0
848,listen,1.0,2.0,1.0
849,listening,1.0,,1.0
850,liter,,1.0,
851,literally,1.0,,1.0
852,littl,,15.0,
853,little,15.0,,15.0
854,load,3.0,3.0,3.0
855,local,1.0,2.0,1.0
856,locally,1.0,,1.0
857,locat,,3.0,
858,location,3.0,,3.0
859,log,,1.0,1.0
860,logbook,1.0,1.0,1.0
861,login,1.0,1.0,1.0
862,logs,1.0,,
863,long,2.0,2.0,2.0
864,look,17.0,29.0,21.0
865,looked,1.0,,1.0
866,looking,7.0,,7.0
867,looks,4.0,,
868,lose,1.0,1.0,1.0
869,lot,12.0,13.0,13.0
870,lots,1.0,,
871,love,3.0,3.0,3.0
872,lover,1.0,1.0,1.0
873,lower,1.0,1.0,1.0
874,made,2.0,2.0,2.0
875,mailroom,1.0,1.0,1.0
876,main,3.0,3.0,3.0
877,major,1.0,1.0,1.0
878,make,17.0,19.0,17.0
879,making,2.0,,2.0
880,man,1.0,1.0,1.0
881,manag,,1.0,
882,manager,,,1.0
883,managers,1.0,,
884,mani,,5.0,
885,manual,2.0,2.0,2.0
886,many,5.0,,5.0
887,march,1.0,1.0,1.0
888,mark,1.0,2.0,2.0
889,market,1.0,1.0,1.0
890,marks,1.0,,
891,mateo,1.0,1.0,1.0
892,materi,,19.0,
893,material,19.0,,19.0
894,math,1.0,1.0,1.0
895,matter,1.0,1.0,1.0
896,may,12.0,12.0,12.0
897,mayb,,17.0,
898,maybe,17.0,,17.0
899,mcsalli,,1.0,
900,mcsally,1.0,,1.0
901,mean,12.0,18.0,17.0
902,meaning,1.0,,1.0
903,means,5.0,,
904,medic,,1.0,
905,medical,1.0,,1.0
906,meet,,3.0,
907,meeting,3.0,,3.0
908,melt,1.0,1.0,1.0
909,member,1.0,2.0,2.0
910,members,1.0,,
911,men,1.0,1.0,1.0
912,mention,,3.0,
913,mentioned,3.0,,3.0
914,messag,,3.0,
915,message,3.0,,3.0
916,method,1.0,2.0,2.0
917,methodist,1.0,1.0,1.0
918,methodolog,,1.0,
919,methodologies,1.0,,
920,methodology,,,1.0
921,methods,1.0,,
922,michael,1.0,2.0,2.0
923,michaels,1.0,,
924,microphon,,1.0,
925,microphone,1.0,,1.0
926,middl,,1.0,
927,middle,1.0,,1.0
928,midterm,2.0,2.0,2.0
929,might,5.0,5.0,5.0
930,mind,3.0,3.0,3.0
931,minesweep,,1.0,
932,minesweeper,,,1.0
933,minesweepers,1.0,,
934,minut,,8.0,
935,minute,1.0,,8.0
936,minutes,7.0,,
937,miss,,2.0,
938,missed,1.0,,1.0
939,missing,1.0,,1.0
940,mission,1.0,1.0,1.0
941,moham,,1.0,
942,mohammed,1.0,,1.0
943,monday,1.0,1.0,1.0
944,money,1.0,1.0,1.0
945,month,,1.0,1.0
946,months,1.0,,
947,montreal,1.0,1.0,1.0
948,moor,,1.0,
949,moore,1.0,,1.0
950,morn,,1.0,
951,morning,1.0,,1.0
952,motor,1.0,1.0,1.0
953,move,1.0,1.0,1.0
954,movement,1.0,1.0,1.0
955,movi,,2.0,
956,movie,2.0,,2.0
957,much,13.0,13.0,13.0
958,muscl,,1.0,
959,muscle,1.0,,1.0
960,musescor,,1.0,
961,musescore,1.0,,1.0
962,music,36.0,38.0,36.0
963,musical,2.0,,2.0
964,musicxml,5.0,5.0,5.0
965,musik,1.0,1.0,1.0
966,must,1.0,1.0,1.0
967,mykia,1.0,1.0,1.0
968,nake,,1.0,
969,naked,1.0,,1.0
970,name,2.0,2.0,2.0
971,navig,,1.0,
972,navigation,1.0,,1.0
973,necessarili,,3.0,
974,necessarily,3.0,,3.0
975,need,18.0,21.0,20.0
976,needed,1.0,,1.0
