topic,lo,er,ls_mean,ls_std,ls_ccv,ct_mean,ct_std,ct_ccv,d_mean,d_std,d_ccv,bt_mean,bt_std,bt_ccv,p_mean,p_std,p_ccv
T7,0,0,74.2,26.39,0.36,39.2,14.55,0.37,65.33,14.01,0.21,25.17,17.09,0.68,75,23.0,0.31
