topic,lo,er,ls_p_s,ls_p_i,ls_i_v,ls_i_a,ls_o_i,ls_o_d,ls_pr_a,ls_pr_r,ls_u_s,ls_u_g,ct_text,ct_video,ct_image,ct_website,ct_audio,d_shallow,d_general,d_deep,bt_remember,bt_understand,bt_apply,bt_analyze,bt_evaluate,bt_create,p_adaptive,p_adaptable,p_none
T3,LO3e_1,0,0.5,0.5,0.58,0.58,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.58,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
T3,LO3f_1,0,0.71,0.71,0.71,0.71,0.0,0.71,0.0,0.71,0.71,0.0,0.71,0.0,0.71,0.0,0.0,0.71,0.71,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T3,LO3g_1,0,0.71,0.71,0.71,0.71,0.0,0.71,0.0,0.71,0.71,0.0,0.71,0.0,0.71,0.0,0.0,0.71,0.71,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T3,LO3h_1,0,0.71,0.71,0.71,0.71,0.71,0.71,0.0,0.71,0.71,0.0,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T3,LO3i_1,0,0.0,0.0,0.71,0.71,0.0,0.71,0.71,0.0,0.0,0.71,0.71,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0
T3,LO4a_1,0,0.49,0.49,0.51,0.51,0.29,0.52,0.49,0.39,0.51,0.39,0.39,0.45,0.45,0.45,0.29,0.51,0.51,0.39,0.39,0.29,0.29,0.39,0.0,0.0,0.0,0.29,0.29
T3,LO4b_1,0,0.53,0.53,0.38,0.38,0.0,0.53,0.38,0.49,0.38,0.49,0.38,0.38,0.38,0.53,0.38,0.49,0.53,0.38,0.0,0.38,0.0,0.38,0.38,0.0,0.53,0.0,0.53
T3,LO4c_1,0,0.48,0.48,0.52,0.52,0.5,0.4,0.45,0.45,0.45,0.4,0.34,0.34,0.45,0.48,0.4,0.4,0.5,0.4,0.34,0.4,0.0,0.25,0.45,0.25,0.45,0.25,0.4
T3,LO4d_1,0,0.53,0.53,0.53,0.53,0.44,0.53,0.5,0.53,0.44,0.53,0.44,0.44,0.33,0.53,0.0,0.5,0.44,0.53,0.44,0.44,0.5,0.33,0.33,0.0,0.53,0.53,0.0
T3,LO4e_1,0,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.55,0.55,0.55,0.45,0.55,0.55,0.0,0.0,0.55,0.45,0.55,0.45,0.55,0.0,0.0,0.0,0.0,0.55,0.55,0.0
T3,LO4f_1,0,0.53,0.53,0.53,0.53,0.53,0.5,0.44,0.5,0.53,0.5,0.53,0.0,0.33,0.33,0.5,0.33,0.53,0.5,0.0,0.33,0.53,0.33,0.33,0.33,0.0,0.0,0.0
T3,LO5a_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.71,0.0,0.71,0.71,0.0,0.0,0.71,0.0,0.0,0.0,0.71,0.0,0.0,0.0
T3,LO6a_1,0,0.71,0.71,0.71,0.71,0.0,0.71,0.0,0.71,0.71,0.0,0.71,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T3,LO7a_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.71,0.0,0.71,0.0,0.71,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T3,LO8a_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.58,0.0,0.58,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
