topic,lo,er,ls_mean,ls_std,ls_ccv,ct_mean,ct_std,ct_ccv,d_mean,d_std,d_ccv,bt_mean,bt_std,bt_ccv,p_mean,p_std,p_ccv
T6,0,0,50.1,19.2,0.38,27.4,8.73,0.32,45.67,2.08,0.05,16.17,7.14,0.44,51,14.73,0.29
